Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
201200039587,12,8,29,1250,1,2,2,1.0,6,137,MARSEILLE (ROUTE DE),,,,830
201200020516,12,1,14,1145,1,1,3,1.0,3,65,,M,4847200.0,253900.0,770
201200023700,12,3,18,1818,1,1,1,1.0,5,189,ALES (ROUTE),M,4388692.0,429727.0,300
201200039845,12,1,16,1110,1,2,1,1.0,6,194,"68, EUROPE (AVENUE DE L'",,,,860
201200044362,12,11,24,1350,1,2,4,1.0,6,14,"0, GAGNY (ALLEE DE)",,,,930
201200028443,12,3,10,1505,1,2,9,1.0,6,218,"21 ter, ROCHETAILLEE (AV",M,4541978.0,439909.0,420
201200019502,12,9,25,1815,1,2,1,1.0,6,276,ROUTE DU MARILLAIS,M,4736014.0,-101985.0,490
201200004213,12,4,16,845,1,1,1,1.0,7,235,,M,4370890.0,11195.0,320
201200002781,12,8,5,1445,1,1,1,3.0,1,394,,M,0.0,0.0,330
201200015360,12,4,21,2300,5,2,3,2.0,1,55,"33, CHE DE BERNEX",M,,,130
201200032760,12,5,25,2005,1,2,1,1.0,3,512,LE NOTRE (AVENUE),,,,590
201200005315,12,11,19,1945,3,1,1,8.0,3,35,,M,0.0,0.0,440
201200031632,12,1,28,1805,5,2,1,2.0,2,194,"45, MARECHAL DE LATTRE D",,,,580
201200023469,12,9,20,735,2,2,1,1.0,3,232,"., GUTENBERG ROND POINT",M,4798026.0,-407941.0,290
201200020525,12,8,27,1500,1,1,1,1.0,6,133,,M,0.0,0.0,690
201200051880,12,10,8,1510,1,1,1,1.0,3,119,ROUTE NATIONALE 230,,,,330
201200055330,12,6,5,2240,5,2,5,2.0,6,110,"37, BOULEVARD DE LA CHAP",,,,750
201200016531,12,11,8,1230,1,2,3,1.0,3,55,"101, CHE DE SAINTE MARTH",,,,130
201200044971,12,6,24,2135,5,2,1,2.0,6,48,121 AV DU COLONEL FABIEN,M,4887770.0,245551.0,930
201200033255,12,2,23,1535,1,1,1,2.0,1,159,D 973,,,,600
201200034099,12,8,9,845,1,2,1,1.0,3,14,GREVENMACHER (RUE DE),,,,630
201200003137,12,6,18,1445,1,1,3,1.0,3,519,,M,0.0,0.0,640
201200014697,12,3,3,500,4,2,2,1.0,3,55,"10, BD SAKAKINI",M,,,130
201200024368,12,9,10,825,1,2,1,1.0,2,149,"8, ADER (AVENUE CLEMENT)",M,4361637.0,134640.0,310
201200000944,12,4,1,1215,1,1,3,1.0,3,139,,M,4794700.0,-172657.0,350
201200036518,12,6,22,800,1,2,1,1.0,5,266,"6, PLACE JULES GRANDCLEM",,,,690
201200024262,12,6,11,1745,1,2,1,2.0,4,555,"999, AV LOUIS BAZERQUE",,,,310
201200010454,12,6,26,1500,1,2,1,1.0,3,123,"932, VESPINS ROUTE DES",,,,60
201200019689,12,5,9,745,2,2,1,1.0,3,416,Bassy,M,0.0,0.0,710
201200015332,12,5,6,1345,1,2,1,1.0,6,55,"12, BD D ATHENES",M,,,130
201200034340,12,3,14,1820,1,2,3,1.0,3,63,"29, PIAF (RUE EDITH)",M,4583388.0,310884.0,630
201200047143,12,7,26,100,5,2,2,1.0,2,41,"40, JEAN JAURES (AV)",,,,940
201200048671,12,2,22,845,1,1,1,1.0,4,17,A4,M,4882940.0,249922.0,940
201200019183,12,11,16,430,3,1,3,1.0,3,163,,M,4826200.0,-344700.0,220
201200015405,12,5,10,900,1,2,1,1.0,3,55,"53, AVE EMMANUEL ALLARD",M,4328990.0,544100.0,130
201200049599,12,9,13,2225,3,1,1,1.0,4,66,AUTOROUTE A1,,,,930
201200035747,12,10,8,1816,1,2,7,1.0,2,482,"0, PETIT BROGLIE (PLACE",,,,670
201200013984,12,2,8,1420,1,2,1,1.0,6,5,GOUMS (AVENUE DES),,,,130
201200016802,12,5,11,1930,1,1,1,1.0,1,77,MILLE CLEMENT (AVENUE),,,,130
201200045261,12,9,27,920,1,2,1,1.0,3,55,"1, SCANDICCI",,,,930
201200046309,12,4,26,1330,1,2,6,8.0,3,59,CLARA (AV),,,,940
201200022137,12,2,12,1601,1,2,1,1.0,6,56,"36, ROUSSEL RUE ROMAIN",M,4725696.0,603134.0,250
201200022036,12,11,14,750,2,2,3,1.0,3,360,Rue M. RAULT/BREHAT,M,4848379.0,-274705.0,220
201200058048,12,4,24,205,5,2,1,2.0,6,117,"127, AVENUE DE CLICHY",,,,750
201200036457,12,6,7,1150,1,2,1,1.0,6,264,"9, GARE  AV DE LA",,,,690
201200055558,12,2,11,1520,1,2,7,1.0,2,111,"01, PLACE LEON BLUM",,,,750
201200029774,12,10,30,755,2,2,1,1.0,6,7,CHATENAY AVENUE VICTOR,M,4748595.0,-51496.0,490
201200020825,12,10,17,1712,2,2,1,1.0,2,28,"2, LYSIACK   AVENUE DU C",,,,170
201200022857,12,1,19,1645,1,1,1,1.0,6,337,,M,4618800.0,394600.0,420
201200061555,12,3,10,630,1,2,1,1.0,3,2,MARINGOUINS (ROND-POINT),,,,973
201200002689,12,10,16,1100,1,1,1,1.0,1,323,,M,0.0,0.0,330
201200005946,12,2,27,2100,5,1,1,1.0,6,46,,M,4517600.0,228300.0,150
201200034136,12,9,7,1832,1,2,1,1.0,6,113,"82, LAFAYETTE (BD)",M,4577148.0,309952.0,630
201200055989,12,3,2,1500,1,2,1,1.0,6,112,"114, COURS DE VINCENNES",,,,750
201200050387,12,10,27,505,3,1,1,1.0,2,423,NON UTILISEE,,,,780
201200023157,12,7,12,1210,1,2,1,1.0,2,19,EUSEN VICTOR,M,4838042.0,-453273.0,290
201200059364,12,12,29,1625,1,2,1,1.0,7,119,"49, RUE DE BELLEVILLE",,,,750
201200047590,12,6,6,15,5,2,1,2.0,2,78,"244, R DE PARIS",M,4874330.0,244672.0,940
201200051190,12,8,9,1710,1,1,1,1.0,2,120,"sans, TOUTES RUES",,,,202
201200015737,12,7,30,1715,1,2,1,1.0,6,55,RUE DE FORBIN,,,,130
201200023379,12,3,2,1355,1,1,1,1.0,7,51,CORAY ROUTE DE,M,4802687.0,-397168.0,290
201200038692,12,7,3,1620,1,2,2,1.0,3,191,RUE DU MARECHAL LECLERC,,,,790
201200041888,12,12,15,1110,1,2,1,1.0,4,12,"59, EDOUARD VAILLANT (AV",,,,920
201200007328,12,1,13,1730,5,2,1,1.0,6,178,la fay,M,0.0,0.0,710
201200049212,12,3,4,2230,4,1,1,2.0,6,18,AUTOROUTE A15,,,,950
201200030058,12,3,16,830,1,2,1,1.0,1,173,RUE MARCEL SEMBAT,M,4965790.0,-169363.0,500
201200036880,12,7,8,2205,5,2,1,2.0,6,181,"24, PILON GERMAIN (RUE)",,,,720
201200053198,12,7,6,1505,1,1,1,1.0,6,1,A51-SENS AIX EN PROVENCE,M,,,130
201200057697,12,8,22,2220,5,2,1,1.0,3,116,ALLEE DE LA REINE MARGUE,,,,750
201200022071,12,3,14,1330,1,2,2,1.0,3,96,MALLERET (RUE DE),,,,230
201200011649,12,9,4,2000,1,2,1,1.0,6,88,"0, ANGLAIS (A PARTIR DU",,,,60
201200040772,12,2,5,920,1,2,1,8.0,2,174,"134, JOHN KENNEDY (BOULE",,,,910
201200060337,12,11,7,640,5,2,1,1.0,6,113,PORTE D IVRY,,,,750
201200051698,12,1,26,1730,2,2,2,1.0,6,384,"1, RUE CHAZIERE",,,,690
201200013905,12,8,24,1215,1,2,1,1.0,2,1,AMPERE  ANDRE (RUE),M,,,130
201200012688,12,9,5,1845,1,1,1,1.0,6,290,,M,0.0,0.0,20
201200038196,12,4,2,1900,1,2,3,7.0,6,361,BD SULLY/DR GODEAU,M,4900529.0,168527.0,780
201200010466,12,7,9,1925,1,2,3,1.0,3,27,DONAT AVENUE DOCTEUR MAU,,,,60
201200002950,12,7,26,940,1,1,3,1.0,3,21,,M,4379287.0,-129689.0,400
201200026305,12,10,13,1135,1,2,1,1.0,3,172,"0, MENDES FRANCE (AVENUE",M,4360968.0,390154.0,340
201200010804,12,3,24,1315,1,2,1,1.0,3,69,"48, CHENES (CHEMIN DES)",,,,60
201200013928,12,12,18,1130,1,2,1,1.0,3,1,"00, SISTERON (RTE DE )",,,,130
201200031245,12,12,3,1359,1,2,1,2.0,7,162,"0, LARMOR (RUE DE)",,,,560
201200017793,12,10,26,1715,1,1,1,2.0,6,9,,M,0.0,0.0,240
201200021203,12,2,13,1840,5,2,1,2.0,7,33,"226, SAINT-MICHEL (ROUTE",M,4710480.0,242501.0,180
201200049022,12,12,2,2030,3,1,1,1.0,3,83,A4.W,,,,770
201200033148,12,1,27,1345,1,2,1,1.0,6,491,"165, USINE (RUE DE L')",,,,590
201200014355,12,1,18,1720,1,1,1,1.0,6,55,"72, AVE DES CHARTREUX",M,,,130
201200017390,12,4,14,245,5,2,1,1.0,6,114,250 RUE SHAH DE PERSE,M,4818265.0,589487.0,880
201200014277,12,10,2,1410,1,2,1,1.0,2,2,"1006, 7EME TIRAILLEURS A",,,,130
201200056963,12,10,10,955,1,2,1,8.0,3,114,"280, BOULEVARD RASPAIL",,,,750
201200060699,12,4,6,1715,1,1,1,3.0,1,4,,G,0.0,0.0,973
201200043481,12,12,2,1115,1,2,1,1.0,7,72,"., SEVRES (PONT DE)",,,,920
201200056735,12,12,30,1840,5,2,3,1.0,6,113,"0, RUE BAUDRICOURT",,,,750
201200019245,12,12,29,1645,1,1,1,1.0,1,45,,M,4357700.0,335200.0,340
201200011273,12,4,3,1545,1,2,2,1.0,6,88,"0, RAIMBALDI (BD)",,,,60
201200045246,12,2,7,1640,1,2,1,1.0,6,55,"142, AV DU GENERAL LECLE",M,4890085.0,241173.0,930
201200030420,12,10,15,1725,1,2,1,1.0,3,454,4/6 RUE ANDRE HUET,,,,510
201200040852,12,3,13,1630,1,2,1,1.0,3,657,HENRI BARBUSSE (AVENUE),,,,910
201200015398,12,3,23,1345,1,2,1,1.0,6,55,"00, QAI DE RIVE NEUVE",,,,130
201200012849,12,9,15,1445,1,1,3,1.0,1,253,LA RIVOIRE,M,4503400.0,609166.0,380
201200048330,12,3,30,1930,1,2,1,1.0,6,424,BD VICTOR BORDIER,M,4899330.0,219690.0,950
201200005247,12,2,17,2200,3,1,1,1.0,6,517,,M,4527800.0,547500.0,380
201200036827,12,9,28,1355,1,1,1,1.0,1,40,RN 70,,,,710
201200032869,12,10,9,1715,1,2,2,1.0,3,512,"55, INDUSTRIE (RUE DE L'",,,,590
201200009355,12,5,8,2130,5,2,1,1.0,5,346,ARENA,M,0.0,0.0,202
201200012478,12,9,11,2345,3,1,1,1.0,1,233,,M,0.0,0.0,740
201200031901,12,5,28,1030,1,2,1,1.0,6,178,SAINT SULPICE (RUE),,,,590
201200015158,12,4,19,1150,1,2,1,1.0,7,55,"44, PCE JEAN JAURES",M,,,130
201200052874,12,4,30,740,1,2,2,1.0,1,389,"60, AVENUE SIDOINE APOLL",,,,690
201200015218,12,4,29,1610,1,2,1,1.0,3,55,"116, AVE JEAN LOMBARD",M,,,130
201200044845,12,7,23,2147,5,2,3,1.0,3,46,"FACE AU 1, CAMILLE DESMO",,,,930
201200032343,12,7,28,1915,1,2,1,1.0,6,350,HEGEL RUE,M,5063018.0,302003.0,590
201200050567,12,2,24,1838,3,1,1,1.0,5,689,AUTOROUTE A6,,,,910
201200022061,12,12,20,745,5,2,1,2.0,6,215,3 RUE DU 14 Juillet 1789,M,4849945.0,-278375.0,220
201200021040,12,8,31,1345,1,2,1,1.0,6,415,"1, FROMENTIN RUE EUGENE",,,,170
201200010128,12,1,27,1530,1,1,1,1.0,6,22,,M,0.0,0.0,370
201200055098,12,5,18,1455,1,2,7,1.0,6,109,"08, PLACE DE L OPERA",,,,750
201200023038,12,10,20,1815,1,1,1,2.0,2,389,,M,0.0,0.0,330
201200005343,12,7,25,2000,1,2,1,1.0,3,316,rue Grammont,M,4575600.0,517200.0,380
201200040136,12,8,11,2104,1,2,1,1.0,3,85,"1, KING (AVENUE MARTIN L",,,,870
201200036149,12,9,16,1620,1,2,1,1.0,6,96,"98, BERTHELOT (MARCELIN)",,,,690
201200021045,12,9,29,1530,1,2,1,1.0,6,415,"1, LECLERC COURS DU MARE",,,,170
201200050605,12,3,29,2015,2,1,1,1.0,3,553,RN 104,,,,910
201200044283,12,10,8,1720,1,2,2,2.0,3,10,"1, SOLIDARITE (RUE DE LA",M,4889850.0,248670.0,930
201200057759,12,10,2,630,5,2,1,2.0,2,116,"109, BOULEVARD MURAT",,,,750
201200017944,12,3,10,1545,1,1,1,1.0,7,6,,M,0.0,0.0,70
201200054370,12,2,27,1940,2,2,1,8.0,6,107,"5, RUE PAUL LOUIS COURIE",,,,750
201200057905,12,12,31,1745,5,2,2,1.0,6,116,"66, AVENUE D IENA",,,,750
201200035084,12,8,24,1605,1,2,1,1.0,6,440,"87, ALSACE LORRAINE (AVE",M,4325028.0,7272.0,650
201200049345,12,5,5,1304,1,1,1,1.0,2,53,AUTOROUTE A3,,,,930
201200038981,12,10,9,1350,1,2,2,1.0,3,21,BD ALSACE LORRAINE,M,4989441.0,230932.0,800
201200002868,12,6,17,1545,1,1,1,1.0,3,516,,M,0.0,0.0,240
201200022692,12,6,16,1735,1,2,3,1.0,7,681,AV MENDES FRANCE  SANSON,M,4909010.0,148302.0,270
201200060743,12,5,22,830,1,1,1,8.0,1,18,,R,0.0,0.0,974
201200018556,12,7,21,1600,1,1,1,1.0,3,16,,M,0.0,0.0,660
201200033416,12,10,5,1900,5,2,1,2.0,6,37,Blondel ( Rue Louis ),,,,620
201200024554,12,12,24,305,5,2,1,1.0,1,557,"228, RAMELET MOUNDI (CH",M,4375876.0,135492.0,310
201200018830,12,11,14,2130,3,1,1,1.0,6,135,,M,0.0,0.0,20
201200043948,12,5,22,2010,2,2,1,1.0,3,5,PETITS PONTS (ROUTE DES),M,4893150.0,248875.0,930
201200053092,12,3,18,1940,3,1,1,2.0,2,15,A51-SENS AIX EN PROVENCE,M,,,130
201200011063,12,12,24,2040,5,2,1,1.0,5,83,"65, SOSPEL (AVENUE DE, N",,,,60
201200022877,12,3,16,1705,1,1,1,1.0,5,134,RN 12 (DESCENTE ET PONT,,,,280
201200016090,12,8,14,2045,5,2,3,1.0,3,55,CHE DE SAINT ANTOINE A S,M,,,130
201200045436,12,8,7,1640,1,2,1,1.0,6,64,R DU MARRCHAL MAUNOURY,M,4887170.0,248378.0,930
201200029761,12,10,19,1352,1,2,1,2.0,2,15,CROIX CADEAU Z.I.,M,4751820.0,-60995.0,490
201200028614,12,11,26,840,1,2,1,2.0,6,218,"10, COLARD CAMILLE",M,4543789.0,438853.0,420
201200045530,12,4,27,1100,1,2,1,1.0,6,66,CACHIN MARCEL (AVENUE),,,,930
201200002681,12,10,27,1700,1,2,1,1.0,3,495,avenue de la r?publique,M,4502000.0,-38200.0,330
201200040500,12,7,22,1805,1,2,1,1.0,6,10,"3, KOEPFLER (RUE)",,,,900
201200052107,12,3,22,1020,1,2,2,1.0,3,387,"0, AVENUE TONY GARNIER",,,,690
201200051425,12,11,29,1140,1,1,1,2.0,6,393,AUTOROUTE A16,,,,620
201200023716,12,4,2,1205,1,2,1,1.0,6,189,MENDES FRANCE PIERRE (AV,M,4382646.0,437636.0,300
201200020296,12,2,5,2115,3,1,1,1.0,7,94,,M,0.0,0.0,560
201200039694,12,1,27,2150,5,2,1,1.0,1,7,QUAI DE LA LIGNE (Boulev,,,,840
201200033233,12,10,26,1915,5,2,1,8.0,6,606,"51, PARIS (RUE DU FAUBOU",,,,590
201200057225,12,7,26,1715,1,2,2,1.0,3,115,"114, RUE DE LA CROIX NIV",,,,750
201200031776,12,10,16,805,1,2,1,2.0,6,43,CASSEL (RUE DE),,,,590
201200005200,12,9,6,730,1,2,1,5.0,4,511,LA FRETTE,M,4547820.0,556004.0,380
201200004058,12,2,4,1015,1,2,1,7.0,6,208,Blvd. Aristide BRIAND,M,4396100.0,288200.0,120
201200011462,12,6,15,1050,1,2,1,1.0,6,88,"1, SAINSON (R. RENE)",,,,60
201200040052,12,5,15,1520,1,2,1,1.0,2,85,"37, BEL AIR (BOULEVARD D",,,,870
201200048590,12,7,19,520,5,2,1,1.0,6,381,"15, COURS GENERAL GIRAUD",,,,690
201200035916,12,2,24,1,3,2,1,1.0,6,224,"8, TANNEURS (RUE DES)",M,4774695.0,733600.0,680
201200010021,12,5,28,1645,1,1,1,1.0,6,225,,M,4695130.0,124124.0,360
201200041858,12,10,30,1645,2,2,1,2.0,6,12,"240, JEAN JAURES (BOULEV",,,,920
201200049792,12,11,22,1700,3,1,1,1.0,3,64,AUTOROUTE A103,,,,930
201200048974,12,10,26,1850,1,1,1,1.0,4,121,A4,,,,770
201200042937,12,9,23,1320,1,2,2,7.0,3,50,COMMUNE DE PARIS AVENUE,,,,920
201200001183,12,6,7,1845,1,2,6,1.0,6,220,Avenue de Kerarthur,M,4786583.0,-421675.0,290
201200041614,12,10,26,710,2,2,1,1.0,3,4,"NS, BAS ( RUE DES )",,,,920
201200060153,12,7,30,400,5,2,4,1.0,6,120,BOULEVARD PERIPHERIQUE I,,,,750
201200050307,12,9,13,803,1,1,1,1.0,4,291,A13,,,,780
201200020903,12,4,28,1730,1,2,1,1.0,6,306,"2, TILLEULS (DES) (AVENU",,,,170
201200051820,12,6,24,1550,1,1,1,1.0,7,318,ROCADE A 630,,,,330
201200010500,12,8,23,1745,1,2,2,1.0,3,27,NICE AVENUE DE (RN7),,,,60
201200023873,12,10,18,1138,1,2,2,1.0,2,189,SAINT GILLES (ROUTE),,,,300
201200032180,12,4,12,620,5,2,2,5.0,3,350,BASSEE RUE DE LA,,,,590
201200025530,12,10,23,1845,5,2,2,1.0,3,63,RUE JULES MICHELET CAUD,,,,330
201200025012,12,4,14,1900,1,2,2,1.0,6,119,RUE SALVADOR ALLENDE,,,,330
201200055847,12,11,5,1715,2,2,1,2.0,6,111,"33 bis, RUE FAIDHERBE",,,,750
201200008467,12,5,18,1745,1,2,1,1.0,1,47,450 AVENUE JEAN MONNET,M,0.0,0.0,830
201200059227,12,9,10,1800,2,2,1,1.0,1,120,"162, RUE DE BELLEVILLE",,,,750
201200042077,12,1,3,1315,1,2,2,1.0,6,24,"36, DAGOBERT (RUE)",,,,920
201200020941,12,7,28,1350,1,2,1,1.0,6,306,"., REUTIN (BD FELIX)",,,,170
201200034538,12,7,23,2345,5,2,1,1.0,6,122,35 BIS AV DE LA MARNE,,,,640
201200059728,12,10,26,235,5,2,1,1.0,2,114,BOULEVARD PERIPHERIQUE E,,,,750
201200012142,12,7,20,1345,1,1,9,1.0,6,65,,M,0.0,0.0,770
201200040075,12,6,5,1809,1,2,2,1.0,6,85,"42, JAURES (RUE JEAN)",,,,870
201200017487,12,7,30,1045,1,2,1,2.0,1,169,RD43 4 rue du 8 mai,M,0.0,0.0,370
201200022171,12,5,24,816,1,2,1,1.0,4,56,"sans, FOCH AVENUE MARECH",M,4724479.0,602360.0,250
201200057786,12,10,14,605,5,2,2,1.0,6,116,ROUTE DE LA PTE DAUPHINE,,,,750
201200012558,12,4,1,1215,1,2,1,1.0,1,27,rue g?n?rale de gaulle,M,0.0,0.0,690
201200024555,12,12,28,1405,1,2,1,1.0,3,555,"126, AV DES ETATS UNIS",,,,310
201200036852,12,3,24,1515,1,1,1,1.0,5,181,SUD EST DEVIATION RTE AN,,,,720
201200011151,12,2,7,1400,1,2,1,1.0,6,88,"0, BARLA (RUE)",,,,60
201200058397,12,3,9,1800,1,2,1,1.0,6,118,"33, RUE POULET",,,,750
201200041310,12,9,13,840,1,2,4,1.0,7,122,CHARLES DE GAULLE(RUE),,,,910
201200024140,12,3,13,1940,5,2,1,1.0,6,149,BLANQUETTE (ALLEE DE LA),M,4360610.0,132949.0,310
201200034615,12,2,27,1138,1,2,1,1.0,6,132,30 RUE PASTEUR,,,,640
201200003789,12,6,5,700,1,2,1,1.0,1,192,Route de Lanta,M,0.0,0.0,310
201200041991,12,5,5,1315,1,2,1,1.0,6,60,"70, CHARLES DE GAULLE",,,,920
201200021352,12,12,1,1535,1,1,1,5.0,4,33,QUATRE VENTS (ROUTE DES),M,4711770.0,244118.0,180
201200047397,12,1,16,945,1,2,3,1.0,3,68,BD DE CRETEIL,M,4879930.0,247254.0,940
201200013745,12,7,21,630,1,1,1,1.0,6,692,,M,0.0,0.0,800
201200023504,12,11,27,820,2,2,1,2.0,7,232,"18, PARC RUE DU",M,4799453.0,-410456.0,290
201200008405,12,6,17,315,3,1,1,1.0,7,68,,M,0.0,0.0,830
201200045879,12,11,8,1500,1,2,1,1.0,3,78,BALLANGER (BD ROBERT),,,,930
201200051350,12,3,21,2120,5,1,1,1.0,6,544,AUTOROUTE A2,,,,590
201200037240,12,6,21,1430,1,2,2,1.0,3,351,"56, R GUSTAVE BRINDEAU",M,4948968.0,14247.0,760
201200004569,12,4,3,545,3,1,1,1.0,1,112,,M,0.0,0.0,690
201200048606,12,1,4,510,4,1,1,1.0,7,112,A4,,,,750
201200022089,12,2,25,1615,1,2,6,1.0,2,557,"00, GRANDOU (AVENUE MICH",,,,240
201200015775,12,6,4,1320,1,2,1,1.0,2,75,"48, PAUL SIRVENT (AVE)",,,,130
201200037008,12,5,19,1242,1,2,1,1.0,3,281,1 ROUTE D'ARMOY,,,,740
201200017821,12,4,8,2030,3,1,1,1.0,7,449,,M,4500600.0,24000.0,240
201200040414,12,1,13,759,2,2,1,5.0,6,10,"4, BOHN (AVENUE CHARLES)",,,,900
201200051810,12,6,9,1115,1,1,1,1.0,2,249,ROCADE A 630,,,,330
201200048728,12,4,13,1950,1,1,1,1.0,2,258,A4,,,,770
201200030732,12,7,30,1620,1,2,1,1.0,6,395,LEBRUN (RUE ALBERT),,,,540
201200044537,12,6,22,1005,1,2,1,1.0,6,29,77-79 R AUGUSTE BLANQUI,M,4891970.0,245934.0,930
201200000429,12,7,24,2200,3,1,1,1.0,6,713,,M,0.0,0.0,20
201200016393,12,10,17,1520,1,2,1,1.0,2,55,"175, CHE DE SAINTE MARTH",,,,130
201200005223,12,6,30,1400,1,1,1,1.0,3,513,,M,0.0,0.0,380
201200061975,12,10,4,1000,1,2,2,2.0,6,11,1LECLERC (DU MARECHAL),,,,974
201200005752,12,9,27,1745,1,1,1,1.0,1,133,,M,0.0,0.0,630
201200045643,12,11,12,1900,1,2,1,1.0,3,66,DE GEYTER PIERRE (SQUARE,M,4893130.0,235260.0,930
201200016701,12,10,26,600,5,2,1,1.0,2,55,"00, RPT SAKAKINI JEANNE",,,,130
201200001555,12,10,27,1945,3,1,1,1.0,5,239,VILLA FRANCK,M,4910320.0,-119017.0,500
201200047150,12,8,21,1120,1,2,1,1.0,3,41,"3 Bis, MARCEL BOYER (QU)",,,,940
201200051898,12,10,29,755,1,1,1,1.0,3,550,ROCADE A 630,,,,330
201200042717,12,1,27,815,1,2,1,1.0,6,20,PIERRELAIS RUE DES,,,,920
